name,createdAt,tick,poseData
rawPoseData,1580312812977,1438,"{""score"":0.38771962004658933,""keypoints"":[{""score"":0.99943608045578,""part"":""nose"",""position"":{""x"":177.64441185146129,""y"":135.539519912765}},{""score"":0.9996302127838135,""part"":""leftEye"",""position"":{""x"":159.62618855977271,""y"":114.36567487631777}},{""score"":0.9998646974563599,""part"":""rightEye"",""position"":{""x"":198.17265577698322,""y"":114.7827656177102}},{""score"":0.8991789221763611,""part"":""leftEar"",""position"":{""x"":133.51394860327068,""y"":123.04005749077047}},{""score"":0.8396338820457458,""part"":""rightEar"",""position"":{""x"":221.6956821351094,""y"":128.4743781726509}},{""score"":0.8847486972808838,""part"":""leftShoulder"",""position"":{""x"":86.65571446234821,""y"":226.39476261223814}},{""score"":0.8280100226402283,""part"":""rightShoulder"",""position"":{""x"":271.3910141981674,""y"":227.4248283991828}},{""score"":0.009928036481142044,""part"":""leftElbow"",""position"":{""x"":61.572657875915695,""y"":300.22203224702827}},{""score"":0.09384223818778992,""part"":""rightElbow"",""position"":{""x"":313.2844714814195,""y"":294.28543590013635}},{""score"":0.0028297575190663338,""part"":""leftWrist"",""position"":{""x"":85.32169948770314,""y"":293.8388747687863}},{""score"":0.018183641135692596,""part"":""rightWrist"",""position"":{""x"":297.94801834853536,""y"":292.5700026916821}},{""score"":0.0018006801838055253,""part"":""leftHip"",""position"":{""x"":119.16489074350466,""y"":300.9073267181125}},{""score"":0.0038830165285617113,""part"":""rightHip"",""position"":{""x"":229.81034508904648,""y"":300.0454165291715}},{""score"":0.001103254733607173,""part"":""leftKnee"",""position"":{""x"":108.44115886348646,""y"":289.43105321255916}},{""score"":0.005126533564180136,""part"":""rightKnee"",""position"":{""x"":249.22020621115803,""y"":288.6109874849857}},{""score"":0.001483609084971249,""part"":""leftAnkle"",""position"":{""x"":116.32692748361242,""y"":293.0102158583236}},{""score"":0.002550258534029126,""part"":""rightAnkle"",""position"":{""x"":248.5577806945371,""y"":288.93665083933297}}]}"
rawPoseData,1580312813063,1439,"{""score"":0.3936653201235458,""keypoints"":[{""score"":0.9994938373565674,""part"":""nose"",""position"":{""x"":177.68061456446833,""y"":134.95162198663817}},{""score"":0.9996994137763977,""part"":""leftEye"",""position"":{""x"":159.403627619899,""y"":113.73996575296101}},{""score"":0.9998364448547363,""part"":""rightEye"",""position"":{""x"":197.88469461871185,""y"":114.23687752347317}},{""score"":0.9331568479537964,""part"":""leftEar"",""position"":{""x"":133.08416377967472,""y"":122.58074068244912}},{""score"":0.838865339756012,""part"":""rightEar"",""position"":{""x"":220.92035163828456,""y"":128.04156542814803}},{""score"":0.9217042326927185,""part"":""leftShoulder"",""position"":{""x"":86.59364504205723,""y"":226.32055614963838}},{""score"":0.8316109776496887,""part"":""rightShoulder"",""position"":{""x"":270.63113214000396,""y"":225.82243987573003}},{""score"":0.017688646912574768,""part"":""leftElbow"",""position"":{""x"":60.89313939063413,""y"":299.68736634976074}},{""score"":0.10748635232448578,""part"":""rightElbow"",""position"":{""x"":314.7382944825849,""y"":294.64219085965027}},{""score"":0.003308320650830865,""part"":""leftWrist"",""position"":{""x"":84.33333404623085,""y"":294.07611454134525}},{""score"":0.021262580528855324,""part"":""rightWrist"",""position"":{""x"":298.1712546207077,""y"":291.49949839702344}},{""score"":0.002469747792929411,""part"":""leftHip"",""position"":{""x"":118.98380462210682,""y"":301.38906480013793}},{""score"":0.004783188458532095,""part"":""rightHip"",""position"":{""x"":229.48621361333468,""y"":300.91901533539993}},{""score"":0.0011030485620722175,""part"":""leftKnee"",""position"":{""x"":109.91774539211738,""y"":289.5798260833106}},{""score"":0.00534916901960969,""part"":""rightKnee"",""position"":{""x"":248.95136717306752,""y"":289.502830346897}},{""score"":0.0017472740728408098,""part"":""leftAnkle"",""position"":{""x"":116.74179627209108,""y"":292.3715765306433}},{""score"":0.0027450197376310825,""part"":""rightAnkle"",""position"":{""x"":248.01180401470964,""y"":288.57702848394825}}]}"
rawPoseData,1580312813151,1440,"{""score"":0.3928529546281104,""keypoints"":[{""score"":0.9995105266571045,""part"":""nose"",""position"":{""x"":177.77337666081394,""y"":133.9650869171414}},{""score"":0.9996693134307861,""part"":""leftEye"",""position"":{""x"":159.30795635313947,""y"":113.55603418435115}},{""score"":0.9998153448104858,""part"":""rightEye"",""position"":{""x"":198.11878716698033,""y"":113.87300834599162}},{""score"":0.9335312247276306,""part"":""leftEar"",""position"":{""x"":133.56952507842544,""y"":123.8283479843366}},{""score"":0.8374612331390381,""part"":""rightEar"",""position"":{""x"":220.57804333774556,""y"":128.5135972400801}},{""score"":0.9294772148132324,""part"":""leftShoulder"",""position"":{""x"":86.20120393487042,""y"":226.65222236876667}},{""score"":0.8227255344390869,""part"":""rightShoulder"",""position"":{""x"":270.20489772491004,""y"":227.3864924943058}},{""score"":0.017567705363035202,""part"":""leftElbow"",""position"":{""x"":60.459613425087866,""y"":300.8663693436529}},{""score"":0.1014542356133461,""part"":""rightElbow"",""position"":{""x"":314.87144050400053,""y"":294.313603404014}},{""score"":0.0038307425566017628,""part"":""leftWrist"",""position"":{""x"":85.03213699352142,""y"":294.5521784309817}},{""score"":0.018517736345529556,""part"":""rightWrist"",""position"":{""x"":297.6167711320192,""y"":292.21930234368546}},{""score"":0.00201048725284636,""part"":""leftHip"",""position"":{""x"":118.75579418980405,""y"":302.7092827816745}},{""score"":0.004106155131012201,""part"":""rightHip"",""position"":{""x"":229.94038732398514,""y"":301.7995283087212}},{""score"":0.0009360699914395809,""part"":""leftKnee"",""position"":{""x"":108.79118871405853,""y"":290.38792258695605}},{""score"":0.0043157897889614105,""part"":""rightKnee"",""position"":{""x"":249.61051673351483,""y"":289.7727839133152}},{""score"":0.001533359638415277,""part"":""leftAnkle"",""position"":{""x"":116.1726961949459,""y"":292.8518650043612}},{""score"":0.002037554979324341,""part"":""rightAnkle"",""position"":{""x"":248.78342709979955,""y"":288.8732420131785}}]}"
rawPoseData,1580312813238,1441,"{""score"":0.40221617047277775,""keypoints"":[{""score"":0.9996778964996338,""part"":""nose"",""position"":{""x"":177.55820773404855,""y"":132.25355920310543}},{""score"":0.9996830821037292,""part"":""leftEye"",""position"":{""x"":158.67191951281947,""y"":111.99341359053591}},{""score"":0.9998446702957153,""part"":""rightEye"",""position"":{""x"":197.4759652147661,""y"":112.11108077103023}},{""score"":0.9318509697914124,""part"":""leftEar"",""position"":{""x"":132.3197570193769,""y"":123.84814328609659}},{""score"":0.8498513102531433,""part"":""rightEar"",""position"":{""x"":220.02119048342155,""y"":127.21221899491036}},{""score"":0.945530891418457,""part"":""leftShoulder"",""position"":{""x"":86.1946093137611,""y"":226.8474833240141}},{""score"":0.9603538513183594,""part"":""rightShoulder"",""position"":{""x"":267.8553324538098,""y"":224.35449320626185}},{""score"":0.01783875934779644,""part"":""leftElbow"",""position"":{""x"":60.77216633703307,""y"":302.94508678764544}},{""score"":0.07528837770223618,""part"":""rightElbow"",""position"":{""x"":314.3152462381991,""y"":293.5144723190398}},{""score"":0.0025516797322779894,""part"":""leftWrist"",""position"":{""x"":84.13729913015396,""y"":296.2292129448684}},{""score"":0.01833990402519703,""part"":""rightWrist"",""position"":{""x"":297.1594583273642,""y"":292.5504614082925}},{""score"":0.001357599743641913,""part"":""leftHip"",""position"":{""x"":116.95711103957203,""y"":305.1979107955797}},{""score"":0.014120057225227356,""part"":""rightHip"",""position"":{""x"":254.29845515344545,""y"":292.89346268764234}},{""score"":0.0007653269567526877,""part"":""leftKnee"",""position"":{""x"":108.4892071913541,""y"":289.95536428672267}},{""score"":0.01132538728415966,""part"":""rightKnee"",""position"":{""x"":286.97141225684646,""y"":288.05415707030704}},{""score"":0.0010521463118493557,""part"":""leftAnkle"",""position"":{""x"":116.61496313955382,""y"":293.7708141513677}},{""score"":0.008242988027632236,""part"":""rightAnkle"",""position"":{""x"":279.0284619430406,""y"":291.835345028416}}]}"
rawPoseData,1580312813322,1442,"{""score"":0.39793743230128553,""keypoints"":[{""score"":0.9996882081031799,""part"":""nose"",""position"":{""x"":177.6287922137569,""y"":131.6881022637251}},{""score"":0.9996971487998962,""part"":""leftEye"",""position"":{""x"":158.9829356373241,""y"":111.68471212273889}},{""score"":0.9998342990875244,""part"":""rightEye"",""position"":{""x"":197.43491651325624,""y"":111.701240961205}},{""score"":0.9384097456932068,""part"":""leftEar"",""position"":{""x"":132.56127021503733,""y"":120.74523253398408}},{""score"":0.8359287977218628,""part"":""rightEar"",""position"":{""x"":219.98827513176894,""y"":126.17341905248625}},{""score"":0.9038345813751221,""part"":""leftShoulder"",""position"":{""x"":85.43654528994239,""y"":228.50571422690098}},{""score"":0.966670036315918,""part"":""rightShoulder"",""position"":{""x"":267.97221614345244,""y"":224.42776561137123}},{""score"":0.011987004429101944,""part"":""leftElbow"",""position"":{""x"":60.612665612195315,""y"":303.15221196749087}},{""score"":0.054033659398555756,""part"":""rightElbow"",""position"":{""x"":313.94012207800984,""y"":292.30634841579354}},{""score"":0.0028288881294429302,""part"":""leftWrist"",""position"":{""x"":84.05062679367182,""y"":295.51103760580634}},{""score"":0.016934573650360107,""part"":""rightWrist"",""position"":{""x"":296.2745999971554,""y"":293.19804233471785}},{""score"":0.0015507310163229704,""part"":""leftHip"",""position"":{""x"":118.62854391884733,""y"":303.3900320579461}},{""score"":0.012484695762395859,""part"":""rightHip"",""position"":{""x"":255.10776920629894,""y"":291.12991566191084}},{""score"":0.0008554520318284631,""part"":""leftKnee"",""position"":{""x"":109.26893911729582,""y"":289.3462270176375}},{""score"":0.011663218028843403,""part"":""rightKnee"",""position"":{""x"":285.9520560273077,""y"":288.0354703229683}},{""score"":0.0011163203744217753,""part"":""leftAnkle"",""position"":{""x"":116.47806942427547,""y"":293.3269088048963}},{""score"":0.0074189892038702965,""part"":""rightAnkle"",""position"":{""x"":278.50572695894834,""y"":291.87033166305247}}]}"
rawPoseData,1580312813415,1443,"{""score"":0.4006486665971084,""keypoints"":[{""score"":0.9997764229774475,""part"":""nose"",""position"":{""x"":177.7398755196648,""y"":129.7259364793138}},{""score"":0.9997707009315491,""part"":""leftEye"",""position"":{""x"":158.79277172003728,""y"":110.28818720526087}},{""score"":0.9998246431350708,""part"":""rightEye"",""position"":{""x"":197.28521283868514,""y"":110.8569722416139}},{""score"":0.9472681879997253,""part"":""leftEar"",""position"":{""x"":132.74863670841523,""y"":121.39704209053198}},{""score"":0.8409584164619446,""part"":""rightEar"",""position"":{""x"":220.7519844773969,""y"":125.57934169599491}},{""score"":0.917251706123352,""part"":""leftShoulder"",""position"":{""x"":85.39712219068491,""y"":227.40684663648068}},{""score"":0.9631130695343018,""part"":""rightShoulder"",""position"":{""x"":267.3417828868334,""y"":223.6674340528267}},{""score"":0.012986952438950539,""part"":""leftElbow"",""position"":{""x"":63.03357999544119,""y"":302.29894387898884}},{""score"":0.07293198257684708,""part"":""rightElbow"",""position"":{""x"":314.54453308009255,""y"":293.6812083954627}},{""score"":0.0022269203327596188,""part"":""leftWrist"",""position"":{""x"":84.00208197644628,""y"":295.38018827127064}},{""score"":0.022541271522641182,""part"":""rightWrist"",""position"":{""x"":298.13916917795245,""y"":293.17405083200697}},{""score"":0.0015131945256143808,""part"":""leftHip"",""position"":{""x"":118.4091941440141,""y"":304.2275433412999}},{""score"":0.01339026726782322,""part"":""rightHip"",""position"":{""x"":254.06604863062103,""y"":292.2878051964395}},{""score"":0.0007728703203611076,""part"":""leftKnee"",""position"":{""x"":108.75481104072549,""y"":289.5869955464711}},{""score"":0.009402280673384666,""part"":""rightKnee"",""position"":{""x"":287.1617021164484,""y"":286.83739386538724}},{""score"":0.0010866280645132065,""part"":""leftAnkle"",""position"":{""x"":117.0470670974573,""y"":292.9405425436772}},{""score"":0.006211817264556885,""part"":""rightAnkle"",""position"":{""x"":279.00259960369823,""y"":291.79585079976994}}]}"
rawPoseData,1580312813504,1444,"{""score"":0.3915180279428194,""keypoints"":[{""score"":0.9997560381889343,""part"":""nose"",""position"":{""x"":177.552187497255,""y"":129.15908773221318}},{""score"":0.9997887015342712,""part"":""leftEye"",""position"":{""x"":158.930046174222,""y"":110.06139656202728}},{""score"":0.999848484992981,""part"":""rightEye"",""position"":{""x"":197.33992482540515,""y"":110.89334536023239}},{""score"":0.9593256115913391,""part"":""leftEar"",""position"":{""x"":132.9256089568492,""y"":121.3344840890222}},{""score"":0.8519118428230286,""part"":""rightEar"",""position"":{""x"":219.97504123948096,""y"":125.82549188540312}},{""score"":0.8873016238212585,""part"":""leftShoulder"",""position"":{""x"":88.02204443934411,""y"":226.49135408627882}},{""score"":0.828976035118103,""part"":""rightShoulder"",""position"":{""x"":269.28790177931063,""y"":226.4847926548751}},{""score"":0.013420511968433857,""part"":""leftElbow"",""position"":{""x"":62.36094271676831,""y"":302.8958879012382}},{""score"":0.07647348940372467,""part"":""rightElbow"",""position"":{""x"":313.89071871760336,""y"":293.87850236468216}},{""score"":0.001970926532521844,""part"":""leftWrist"",""position"":{""x"":84.29684280641709,""y"":295.36575272670484}},{""score"":0.022106334567070007,""part"":""rightWrist"",""position"":{""x"":297.2770782578239,""y"":292.80721624102716}},{""score"":0.001014432986266911,""part"":""leftHip"",""position"":{""x"":119.66513895776222,""y"":304.1567486952603}},{""score"":0.004471474327147007,""part"":""rightHip"",""position"":{""x"":229.1848946830993,""y"":301.7745078338713}},{""score"":0.0006188206025399268,""part"":""leftKnee"",""position"":{""x"":109.59757576073667,""y"":289.3727133153808}},{""score"":0.005152283236384392,""part"":""rightKnee"",""position"":{""x"":252.28052099239227,""y"":290.65362495060134}},{""score"":0.000839984742924571,""part"":""leftAnkle"",""position"":{""x"":116.48616783060024,""y"":293.4403479941167}},{""score"":0.0028298785910010338,""part"":""rightAnkle"",""position"":{""x"":247.97454862778548,""y"":287.79372952741403}}]}"
rawPoseData,1580312813588,1445,"{""score"":0.3979687038124265,""keypoints"":[{""score"":0.9997294545173645,""part"":""nose"",""position"":{""x"":177.3068858402773,""y"":127.98417893644609}},{""score"":0.9997739195823669,""part"":""leftEye"",""position"":{""x"":158.6123184648395,""y"":109.18159252811964}},{""score"":0.9998437166213989,""part"":""rightEye"",""position"":{""x"":197.21339417282127,""y"":110.48253979385782}},{""score"":0.9435712695121765,""part"":""leftEar"",""position"":{""x"":133.1402981380327,""y"":123.02342357692095}},{""score"":0.8104917407035828,""part"":""rightEar"",""position"":{""x"":220.8263151949874,""y"":125.66600217734316}},{""score"":0.9049149751663208,""part"":""leftShoulder"",""position"":{""x"":87.18327638586481,""y"":226.4956451410356}},{""score"":0.9576290845870972,""part"":""rightShoulder"",""position"":{""x"":268.2854931630437,""y"":225.221010284537}},{""score"":0.010385962203145027,""part"":""leftElbow"",""position"":{""x"":61.344230305193435,""y"":302.833090422769}},{""score"":0.07122764736413956,""part"":""rightElbow"",""position"":{""x"":323.1404159175182,""y"":291.6047153614395}},{""score"":0.0019064209191128612,""part"":""leftWrist"",""position"":{""x"":84.8865270508503,""y"":295.19449019502815}},{""score"":0.029072660952806473,""part"":""rightWrist"",""position"":{""x"":298.33588088230846,""y"":292.171645759475}},{""score"":0.0009731593891046941,""part"":""leftHip"",""position"":{""x"":119.60994030955285,""y"":304.2722135821153}},{""score"":0.01363473478704691,""part"":""rightHip"",""position"":{""x"":256.0632855432324,""y"":293.29349580645913}},{""score"":0.0006506200297735631,""part"":""leftKnee"",""position"":{""x"":108.48557694658683,""y"":289.1040340389625}},{""score"":0.012620552442967892,""part"":""rightKnee"",""position"":{""x"":285.73602443208324,""y"":289.6285545337801}},{""score"":0.0008485894650220871,""part"":""leftAnkle"",""position"":{""x"":116.5331008773883,""y"":293.93372492408184}},{""score"":0.008193456567823887,""part"":""rightAnkle"",""position"":{""x"":279.83078486275605,""y"":291.4923841182131}}]}"
rawPoseData,1580312813677,1446,"{""score"":0.38670178083360524,""keypoints"":[{""score"":0.9996246099472046,""part"":""nose"",""position"":{""x"":177.60904851122498,""y"":127.24362260156286}},{""score"":0.9997349381446838,""part"":""leftEye"",""position"":{""x"":157.9327356737516,""y"":108.48473915643436}},{""score"":0.9998382329940796,""part"":""rightEye"",""position"":{""x"":196.8257271044332,""y"":109.6809372774571}},{""score"":0.9277916550636292,""part"":""leftEar"",""position"":{""x"":133.19807605573615,""y"":123.57689863708677}},{""score"":0.8351916670799255,""part"":""rightEar"",""position"":{""x"":219.92217167477935,""y"":124.6576343049635}},{""score"":0.9177446365356445,""part"":""leftShoulder"",""position"":{""x"":86.5961920373164,""y"":227.8107324990745}},{""score"":0.7971118092536926,""part"":""rightShoulder"",""position"":{""x"":269.0952357594974,""y"":226.76359594752597}},{""score"":0.012226397171616554,""part"":""leftElbow"",""position"":{""x"":59.72790459001811,""y"":303.46775109265604}},{""score"":0.05355895310640335,""part"":""rightElbow"",""position"":{""x"":312.700400527224,""y"":294.5738143468115}},{""score"":0.002519740955904126,""part"":""leftWrist"",""position"":{""x"":83.57081205271828,""y"":296.2918979859847}},{""score"":0.017076455056667328,""part"":""rightWrist"",""position"":{""x"":295.50584422303945,""y"":291.90392651278466}},{""score"":0.0014034012565389276,""part"":""leftHip"",""position"":{""x"":118.13533488508503,""y"":304.0440144298338}},{""score"":0.004118896089494228,""part"":""rightHip"",""position"":{""x"":228.06250982527075,""y"":302.57251904767764}},{""score"":0.0008585499017499387,""part"":""leftKnee"",""position"":{""x"":107.78471936811681,""y"":289.0238523341782}},{""score"":0.0029893037863075733,""part"":""rightKnee"",""position"":{""x"":234.7654504747702,""y"":289.7923509331768}},{""score"":0.0010945784160867333,""part"":""leftAnkle"",""position"":{""x"":116.16013617897602,""y"":293.22003856115595}},{""score"":0.0010464494116604328,""part"":""rightAnkle"",""position"":{""x"":233.34448240206575,""y"":290.344541725136}}]}"
rawPoseData,1580312813764,1447,"{""score"":0.3971884279813179,""keypoints"":[{""score"":0.9996360540390015,""part"":""nose"",""position"":{""x"":177.1416126379981,""y"":126.80068501945064}},{""score"":0.9997214674949646,""part"":""leftEye"",""position"":{""x"":157.8519219602251,""y"":107.69060995175505}},{""score"":0.9998326301574707,""part"":""rightEye"",""position"":{""x"":196.77201185771196,""y"":108.74934489083219}},{""score"":0.9243165254592896,""part"":""leftEar"",""position"":{""x"":133.1712384521077,""y"":122.53941046378026}},{""score"":0.8151211142539978,""part"":""rightEar"",""position"":{""x"":219.98442454861606,""y"":124.10146318203616}},{""score"":0.9224056601524353,""part"":""leftShoulder"",""position"":{""x"":86.19196331182644,""y"":227.47054957636033}},{""score"":0.9532380700111389,""part"":""rightShoulder"",""position"":{""x"":268.3409286507513,""y"":223.63162932693075}},{""score"":0.013092387467622757,""part"":""leftElbow"",""position"":{""x"":59.652912857270735,""y"":302.92152361770763}},{""score"":0.06527643650770187,""part"":""rightElbow"",""position"":{""x"":312.48842310976204,""y"":293.5220613536212}},{""score"":0.002263933653011918,""part"":""leftWrist"",""position"":{""x"":83.59008001361474,""y"":296.46227172715726}},{""score"":0.022566290572285652,""part"":""rightWrist"",""position"":{""x"":297.7194172734677,""y"":291.9079324813554}},{""score"":0.001304138102568686,""part"":""leftHip"",""position"":{""x"":117.3781830330631,""y"":305.12385595304676}},{""score"":0.013158893212676048,""part"":""rightHip"",""position"":{""x"":255.05990239066966,""y"":295.424588127023}},{""score"":0.0008068447932600975,""part"":""leftKnee"",""position"":{""x"":108.09686072290123,""y"":289.3755858220403}},{""score"":0.01162184588611126,""part"":""rightKnee"",""position"":{""x"":286.07453893270974,""y"":288.368695210986}},{""score"":0.00102438114117831,""part"":""leftAnkle"",""position"":{""x"":116.36870126342208,""y"":293.8580747853401}},{""score"":0.006816602777689695,""part"":""rightAnkle"",""position"":{""x"":279.2692655908602,""y"":291.6112047246372}}]}"
rawPoseData,1580312813852,1448,"{""score"":0.39478870360386176,""keypoints"":[{""score"":0.9995855689048767,""part"":""nose"",""position"":{""x"":177.58691445267166,""y"":125.2129241818844}},{""score"":0.9996958374977112,""part"":""leftEye"",""position"":{""x"":157.68781791030477,""y"":106.94159416628872}},{""score"":0.9998174905776978,""part"":""rightEye"",""position"":{""x"":196.98415404363627,""y"":107.87546766830127}},{""score"":0.9046953320503235,""part"":""leftEar"",""position"":{""x"":133.04916103728095,""y"":122.08902634074497}},{""score"":0.7648249864578247,""part"":""rightEar"",""position"":{""x"":221.30560068702133,""y"":125.28034814104481}},{""score"":0.8974577784538269,""part"":""leftShoulder"",""position"":{""x"":86.19218850348045,""y"":227.20534308091112}},{""score"":0.9525957703590393,""part"":""rightShoulder"",""position"":{""x"":267.3464929838209,""y"":225.25168463030622}},{""score"":0.009552978910505772,""part"":""leftElbow"",""position"":{""x"":59.641732382845134,""y"":304.1099328966452}},{""score"":0.11876261234283447,""part"":""rightElbow"",""position"":{""x"":312.8498528024917,""y"":294.14777485765404}},{""score"":0.0016021366463974118,""part"":""leftWrist"",""position"":{""x"":83.29610965973546,""y"":296.188044324473}},{""score"":0.030613219365477562,""part"":""rightWrist"",""position"":{""x"":299.18341976245006,""y"":290.4679246840208}},{""score"":0.0011541442945599556,""part"":""leftHip"",""position"":{""x"":117.71081440172847,""y"":305.4906519088971}},{""score"":0.010215709917247295,""part"":""rightHip"",""position"":{""x"":255.72915402930286,""y"":296.1342033816374}},{""score"":0.0007035611779429018,""part"":""leftKnee"",""position"":{""x"":107.3869920809828,""y"":289.0009375043014}},{""score"":0.011927861720323563,""part"":""rightKnee"",""position"":{""x"":284.3517849240176,""y"":288.62173742073577}},{""score"":0.0008673372212797403,""part"":""leftAnkle"",""position"":{""x"":116.35649699202631,""y"":293.58667267536197}},{""score"":0.007335635367780924,""part"":""rightAnkle"",""position"":{""x"":278.86855427164704,""y"":290.4893348733466}}]}"
rawPoseData,1580312813938,1449,"{""score"":0.38106157228364335,""keypoints"":[{""score"":0.9994912147521973,""part"":""nose"",""position"":{""x"":177.1173982259428,""y"":126.23432553911067}},{""score"":0.9996027946472168,""part"":""leftEye"",""position"":{""x"":157.31891515488442,""y"":106.81813308534706}},{""score"":0.9997625946998596,""part"":""rightEye"",""position"":{""x"":196.21507619449577,""y"":107.7587508815686}},{""score"":0.8698024749755859,""part"":""leftEar"",""position"":{""x"":132.20394760069578,""y"":119.76976451251201}},{""score"":0.762121319770813,""part"":""rightEar"",""position"":{""x"":220.46794112004585,""y"":124.9796074264481}},{""score"":0.8984463214874268,""part"":""leftShoulder"",""position"":{""x"":86.43495190108212,""y"":228.33705965772225}},{""score"":0.7857459783554077,""part"":""rightShoulder"",""position"":{""x"":269.32373054798705,""y"":224.70979974390139}},{""score"":0.012439264915883541,""part"":""leftElbow"",""position"":{""x"":59.054899918926935,""y"":303.54989461021535}},{""score"":0.11120263487100601,""part"":""rightElbow"",""position"":{""x"":313.2823806933904,""y"":293.9164379244388}},{""score"":0.0010973921744152904,""part"":""leftWrist"",""position"":{""x"":69.19035645833003,""y"":294.9060781631696}},{""score"":0.02740979753434658,""part"":""rightWrist"",""position"":{""x"":298.78145071872973,""y"":291.6258309807197}},{""score"":0.0012524989433586597,""part"":""leftHip"",""position"":{""x"":116.99004362032747,""y"":306.299343211007}},{""score"":0.003000773722305894,""part"":""rightHip"",""position"":{""x"":228.98497957893227,""y"":304.6813502325856}},{""score"":0.0007211159099824727,""part"":""leftKnee"",""position"":{""x"":107.56682120586362,""y"":289.2235452102978}},{""score"":0.003386287484318018,""part"":""rightKnee"",""position"":{""x"":251.81533133311513,""y"":290.2146775559785}},{""score"":0.0009488573996350169,""part"":""leftAnkle"",""position"":{""x"":116.98637018147139,""y"":293.33283026211336}},{""score"":0.0016154071781784296,""part"":""rightAnkle"",""position"":{""x"":249.0401247163201,""y"":288.6172822731539}}]}"
rawPoseData,1580312814027,1450,"{""score"":0.38958291170488607,""keypoints"":[{""score"":0.9994503855705261,""part"":""nose"",""position"":{""x"":177.15652284919332,""y"":126.58691836959883}},{""score"":0.9995008707046509,""part"":""leftEye"",""position"":{""x"":157.07818770337883,""y"":107.17938115830236}},{""score"":0.9995777010917664,""part"":""rightEye"",""position"":{""x"":196.34981657524847,""y"":107.89497433218119}},{""score"":0.8245420455932617,""part"":""leftEar"",""position"":{""x"":132.28324369719192,""y"":120.02594693690449}},{""score"":0.7180064916610718,""part"":""rightEar"",""position"":{""x"":220.04027499077228,""y"":124.70573145133451}},{""score"":0.9166789650917053,""part"":""leftShoulder"",""position"":{""x"":85.38152475668346,""y"":229.2361331905738}},{""score"":0.9594569802284241,""part"":""rightShoulder"",""position"":{""x"":268.5564365783148,""y"":225.15656323814954}},{""score"":0.014319824054837227,""part"":""leftElbow"",""position"":{""x"":59.08039753514868,""y"":304.5039532941597}},{""score"":0.058453455567359924,""part"":""rightElbow"",""position"":{""x"":326.59026045155457,""y"":291.5693383903107}},{""score"":0.0019529478158801794,""part"":""leftWrist"",""position"":{""x"":83.04537343412903,""y"":296.89103137279477}},{""score"":0.09467688947916031,""part"":""rightWrist"",""position"":{""x"":333.7484254950232,""y"":265.94541856443135}},{""score"":0.0008490710752084851,""part"":""leftHip"",""position"":{""x"":118.08164900063761,""y"":304.74797642195614}},{""score"":0.014120880514383316,""part"":""rightHip"",""position"":{""x"":254.36757734338323,""y"":293.90140307904704}},{""score"":0.0005713411956094205,""part"":""leftKnee"",""position"":{""x"":107.83692646168106,""y"":289.1361314960332}},{""score"":0.01144245732575655,""part"":""rightKnee"",""position"":{""x"":285.32916523511756,""y"":289.33856691875513}},{""score"":0.000733299006242305,""part"":""leftAnkle"",""position"":{""x"":116.20820804519542,""y"":293.5587186077582}},{""score"":0.008575893007218838,""part"":""rightAnkle"",""position"":{""x"":279.3105935979668,""y"":290.44318688446407}}]}"
rawPoseData,1580312814118,1451,"{""score"":0.39274574700496434,""keypoints"":[{""score"":0.9993477463722229,""part"":""nose"",""position"":{""x"":176.70278471938227,""y"":127.90292153231113}},{""score"":0.9996277093887329,""part"":""leftEye"",""position"":{""x"":156.4875827939291,""y"":107.34244209085799}},{""score"":0.9996922612190247,""part"":""rightEye"",""position"":{""x"":196.27801768645335,""y"":108.451983137725}},{""score"":0.8488255143165588,""part"":""leftEar"",""position"":{""x"":131.67566605880637,""y"":121.89414466382487}},{""score"":0.7979050874710083,""part"":""rightEar"",""position"":{""x"":220.01887013579687,""y"":125.20396350894552}},{""score"":0.9132004976272583,""part"":""leftShoulder"",""position"":{""x"":85.90695027144801,""y"":228.99780932236848}},{""score"":0.9677010178565979,""part"":""rightShoulder"",""position"":{""x"":268.0805071213833,""y"":225.39255549150687}},{""score"":0.014278200455009937,""part"":""leftElbow"",""position"":{""x"":60.83750637490249,""y"":304.2940760762472}},{""score"":0.07421021908521652,""part"":""rightElbow"",""position"":{""x"":312.67839556561023,""y"":293.4745652116724}},{""score"":0.0019260271219536662,""part"":""leftWrist"",""position"":{""x"":83.2794695010171,""y"":296.92455912060836}},{""score"":0.024185359477996826,""part"":""rightWrist"",""position"":{""x"":297.86383598140867,""y"":292.29212731140655}},{""score"":0.0007973000174388289,""part"":""leftHip"",""position"":{""x"":118.64461017857676,""y"":305.69507859227207}},{""score"":0.01274728961288929,""part"":""rightHip"",""position"":{""x"":255.9649937541973,""y"":293.05543319690827}},{""score"":0.0005436959909275174,""part"":""leftKnee"",""position"":{""x"":108.68942635278674,""y"":289.6048932853721}},{""score"":0.01366210263222456,""part"":""rightKnee"",""position"":{""x"":286.4736804622571,""y"":288.74010742595004}},{""score"":0.0007242015562951565,""part"":""leftAnkle"",""position"":{""x"":116.93217130655353,""y"":294.01219804350626}},{""score"":0.007303468883037567,""part"":""rightAnkle"",""position"":{""x"":279.41041804916426,""y"":292.0911020709074}}]}"
